latitude,longitude
22.3511148,78.6677428
18.521428,73.8544541
-33.8548157,151.2164539
12.94514225,77.55364499971128
10.9094334,78.3665347
10.9094334,78.3665347
1.357107,103.8194992
10.9094334,78.3665347
28.5707841,77.3271074
12.9791198,77.5912997
24.578721,73.6862571
13.0836939,80.270186
-24.7761086,134.755
19.0759899,72.8773928
22.5726723,88.3638815
13.0836939,80.270186
17.360589,78.4740613
17.360589,78.4740613
13.6316368,79.4231711
13.0836939,80.270186
28.42826235,77.00270014657752
17.360589,78.4740613
23.6035202,58.5424607
12.9791198,77.5912997
30.9090157,75.851601
12.9791198,77.5912997
26.1551249,50.5344606
32.0609736,118.7916458
19.1943294,72.9701779
12.94514225,77.55364499971128
13.0836939,80.270186
10.9094334,78.3665347
12.94514225,77.55364499971128
12.94514225,77.55364499971128
10.5256264,76.2132542
12.94514225,77.55364499971128
-38.1492813,144.3598269
17.360589,78.4740613
17.360589,78.4740613
20.5431241,84.6897321
24.4538352,54.3774014
13.0836939,80.270186
17.360589,78.4740613
14.09414185,80.10199443887824
17.360589,78.4740613
13.0836939,80.270186
26.339806,-81.7786972
19.0759899,72.8773928
17.360589,78.4740613
13.0836939,80.270186
13.0836939,80.270186
26.23597655,91.54234804390661
17.360589,78.4740613
1.357107,103.8194992
12.94514225,77.55364499971128
8.8052602,78.1452745
24.0002488,53.9994829
13.1394221,79.9070839
24.0002488,53.9994829
18.521428,73.8544541
51.487247,-0.122859
9.6287383,76.64553257124857
12.94514225,77.55364499971128
13.0836939,80.270186
17.530243050000003,78.39788967664461
19.1943294,72.9701779
13.0836939,80.270186
12.94514225,77.55364499971128
12.94514225,77.55364499971128
24.0002488,53.9994829
12.94514225,77.55364499971128
28.42826235,77.00270014657752
25.074282349999997,55.18853865430702
17.360589,78.4740613
12.6840886,79.9836371
30.2093363,75.8184224340909
26.8381,80.9346001
50.8465573,4.351697
24.0002488,53.9994829
24.0002488,53.9994829
-37.974834200000004,145.23180665471432
13.0836939,80.270186
13.0836939,80.270186
17.360589,78.4740613
22.3511148,78.6677428
49.142291,9.218655
13.0836939,80.270186
12.94514225,77.55364499971128
19.1943294,72.9701779
48.7461467,2.3580888059683134
17.360589,78.4740613
19.0759899,72.8773928
17.360589,78.4740613
12.94514225,77.55364499971128
12.6840886,79.9836371
13.0836939,80.270186
19.0759899,72.8773928
9.8971914,78.1365192
21.1864607,72.8081281
12.94514225,77.55364499971128
25.3356491,83.0076292
13.1394221,79.9070839
12.9791198,77.5912997
9.6000359,7.9999721
17.360589,78.4740613
17.360589,78.4740613
20.5431241,84.6897321
12.94514225,77.55364499971128
49.3140842,-123.0779699
13.0836939,80.270186
13.0836939,80.270186
11.0018115,76.9628425
23.0216238,72.5797068
13.0836939,80.270186
13.0836939,80.270186
12.9791198,77.5912997
28.6517178,77.2219388
13.0836939,80.270186
22.3511148,78.6677428
10.0118206,76.2769256718824
17.360589,78.4740613
13.0836939,80.270186
13.0836939,80.270186
39.7459468,-75.546589
42.317099,-83.0353434
19.0759899,72.8773928
12.94514225,77.55364499971128
28.6517178,77.2219388
15.8309251,78.0425373
-36.852095,174.7631803
13.0836939,80.270186
17.360589,78.4740613
24.0002488,53.9994829
12.94514225,77.55364499971128
22.3511148,78.6677428
15.8309251,78.0425373
45.4668,9.1905
13.0836939,80.270186
39.7837304,-100.4458825
15.9240905,80.1863809
11.9340568,79.8306447
26.8381,80.9346001
16.6691525,80.7190024
10.9094334,78.3665347
13.0836939,80.270186
12.94514225,77.55364499971128
13.0836939,80.270186
12.9791198,77.5912997
39.4284503,-74.4957076
-37.77922725,175.2010323246593
15.9240905,80.1863809
28.6517178,77.2219388
51.5073219,-0.1276474
22.3511148,78.6677428
19.0759899,72.8773928
12.9791198,77.5912997
24.0002488,53.9994829
19.0759899,72.8773928
-36.852095,174.7631803
12.7948109,79.0006410968549
13.0836939,80.270186
14.7874825,75.3996731
12.94514225,77.55364499971128
12.9791198,77.5912997
28.5707841,77.3271074
13.0836939,80.270186
-37.8141823,144.9598007
12.94514225,77.55364499971128
23.5882019,58.3829448
10.804973,78.6870296
8.576970549999999,77.05012463730725
10.9094334,78.3665347
24.811404699999997,72.83002573160249
13.0836939,80.270186
24.0002488,53.9994829
22.82277955,76.36149946568636
55.6867243,12.5700724
28.6517178,77.2219388
10.804973,78.6870296
13.1394221,79.9070839
17.360589,78.4740613
11.0018115,76.9628425
13.1394221,79.9070839
10.9094334,78.3665347
22.3511148,78.6677428
12.6840886,79.9836371
15.9240905,80.1863809
10.9094334,78.3665347
13.0836939,80.270186
28.6517178,77.2219388
13.0836939,80.270186
24.0002488,53.9994829
13.0836939,80.270186
51.4237132,-0.334651
22.5726723,88.3638815
10.9094334,78.3665347
10.9094334,78.3665347
27.1303344,80.859666
13.0836939,80.270186
10.9094334,78.3665347
22.7203616,75.8681996
13.0836939,80.270186
22.7203616,75.8681996
26.4398744,80.01799967566015
13.0836939,80.270186
15.9240905,80.1863809
10.9094334,78.3665347
12.94514225,77.55364499971128
22.3511148,78.6677428
10.9094334,78.3665347
12.94514225,77.55364499971128
11.0018115,76.9628425
12.94514225,77.55364499971128
10.0118206,76.2769256718824
51.5613683,-1.7856853
18.521428,73.8544541
10.9094334,78.3665347
13.1394221,79.9070839
12.94514225,77.55364499971128
12.6840886,79.9836371
28.6479519,77.08556541088615
12.94514225,77.55364499971128
13.0836939,80.270186
11.284224850000001,78.16615283668403
12.6840886,79.9836371
21.75,73.0
10.9094334,78.3665347
25.6242618,42.3528328
10.9094334,78.3665347
13.1394221,79.9070839
17.360589,78.4740613
24.0002488,53.9994829
22.555454,114.0543297
10.9094334,78.3665347
24.1608897,86.25113503301655
25.6093239,85.1235252
12.94514225,77.55364499971128
13.0836939,80.270186
12.6840886,79.9836371
17.360589,78.4740613
13.0836939,80.270186
28.6517178,77.2219388
13.0836939,80.270186
17.360589,78.4740613
10.7860267,79.1381497
12.94514225,77.55364499971128
12.7948109,79.0006410968549
12.7948109,79.0006410968549
25.1968256,76.00089330885552
12.6840886,79.9836371
10.9094334,78.3665347
13.1637053,75.8623864
25.3336984,51.2295295
22.7203616,75.8681996
13.0836939,80.270186
28.2302056,112.9335861
12.6840886,79.9836371
24.0002488,53.9994829
10.9094334,78.3665347
17.84990665,75.27632027348457
12.94514225,77.55364499971128
12.94514225,77.55364499971128
12.94514225,77.55364499971128
12.94514225,77.55364499971128
24.578721,73.6862571
19.0759899,72.8773928
28.6517178,77.2219388
10.9094334,78.3665347
17.31298265,78.43372391402569
13.0836939,80.270186
12.94514225,77.55364499971128
13.0836939,80.270186
10.9094334,78.3665347
9.931308,76.2674136
12.9791198,77.5912997
42.3602534,-71.0582912
28.485169399999997,77.19637972381611
10.9094334,78.3665347
13.0836939,80.270186
13.0836939,80.270186
17.360589,78.4740613
20.4686,85.8792
28.6517178,77.2219388
18.521428,73.8544541
12.9791198,77.5912997
12.94514225,77.55364499971128
12.94514225,77.55364499971128
12.94514225,77.55364499971128
12.94514225,77.55364499971128
24.578721,73.6862571
19.0759899,72.8773928
28.6517178,77.2219388
10.9094334,78.3665347
17.31298265,78.43372391402569
13.0836939,80.270186
12.94514225,77.55364499971128
13.0836939,80.270186
10.9094334,78.3665347
9.931308,76.2674136
12.9791198,77.5912997
42.3602534,-71.0582912
28.485169399999997,77.19637972381611
10.9094334,78.3665347
13.0836939,80.270186
13.0836939,80.270186
17.360589,78.4740613
20.4686,85.8792
28.6517178,77.2219388
18.521428,73.8544541
12.9791198,77.5912997
28.4646148,77.0299194
12.7948109,79.0006410968549
13.0836939,80.270186
13.0836939,80.270186
19.0759899,72.8773928
14.4493717,79.9873763
13.0836939,80.270186
28.42826235,77.00270014657752
12.94514225,77.55364499971128
12.94514225,77.55364499971128
29.000652549999998,77.76822875372174
28.42826235,77.00270014657752
13.0836939,80.270186
22.3511148,78.6677428
13.0836939,80.270186
42.3273475,-71.2292763
37.7884969,-122.3558473
12.94514225,77.55364499971128
52.4081812,-1.510477
34.0536909,-118.242766
28.4646148,77.0299194
19.0759899,72.8773928
20.2667774,85.8435592
52.4081812,-1.510477
10.9094334,78.3665347
12.94514225,77.55364499971128
10.9094334,78.3665347
48.8566969,2.3514616
22.3511148,78.6677428
18.521428,73.8544541
19.0759899,72.8773928
-37.8142176,144.9631608
52.5170365,13.3888599
10.9094334,78.3665347
28.485169399999997,77.19637972381611
10.9094334,78.3665347
18.521428,73.8544541
12.7948109,79.0006410968549
-35.2975906,149.1012676
17.8495919,79.1151663
37.7884969,-122.3558473
22.937344,120.223433
13.0836939,80.270186
12.7948109,79.0006410968549
28.6138954,77.2090057
12.94514225,77.55364499971128
19.0759899,72.8773928
9.931308,76.2674136
10.9094334,78.3665347
44.648618,-63.5859487
17.360589,78.4740613
10.9094334,78.3665347
13.0836939,80.270186
28.6517178,77.2219388
41.7710737,-87.6152631
28.6517178,77.2219388
12.94514225,77.55364499971128
10.9094334,78.3665347
17.360589,78.4740613
17.360589,78.4740613
23.0718743,70.131715
19.0759899,72.8773928
27.0861907,88.6602473
51.4920057,-0.1718178
43.6858146,-79.7599337
28.6138954,77.2090057
12.9791198,77.5912997
12.94514225,77.55364499971128
26.8105777,73.7684549
12.94514225,77.55364499971128
28.5707841,77.3271074
39.2908816,-76.610759
28.42826235,77.00270014657752
49.2608724,-123.1139529
44.8709699,-0.5474899
17.360589,78.4740613
22.3051991,70.8028335
12.94514225,77.55364499971128
37.7884969,-122.3558473
17.360589,78.4740613
43.6534817,-79.3839347
28.6517178,77.2219388
28.6517178,77.2219388
30.7839866,75.16057422541162
28.6138954,77.2090057
18.521428,73.8544541
28.5707841,77.3271074
28.5707841,77.3271074
12.94514225,77.55364499971128
10.9094334,78.3665347
10.3528744,76.5120396
28.0314402,120.3776638
27.1752554,78.0098161
32.7762719,-96.7968559
10.9094334,78.3665347
26.9154576,75.8189817
10.3528744,76.5120396
12.94514225,77.55364499971128
20.2667774,85.8435592
28.42826235,77.00270014657752
12.94514225,77.55364499971128
13.0836939,80.270186
23.0216238,72.5797068
17.360589,78.4740613
13.0836939,80.270186
25.074282349999997,55.18853865430702
10.9094334,78.3665347
19.877263,75.3390241
28.711241,77.4445372
26.2967719,73.0351433
10.9094334,78.3665347
-37.974834200000004,145.23180665471432
19.0759899,72.8773928
22.8015194,86.2029579
28.8426096,77.0918354
10.9094334,78.3665347
22.7203616,75.8681996
10.9094334,78.3665347
28.485169399999997,77.19637972381611
17.360589,78.4740613
10.9094334,78.3665347
10.804973,78.6870296
8.576970549999999,77.05012463730725
12.7948109,79.0006410968549
28.42826235,77.00270014657752
28.6138954,77.2090057
12.94514225,77.55364499971128
17.360589,78.4740613
19.0759899,72.8773928
30.2090874,76.3398720856221
26.23597655,91.54234804390661
18.521428,73.8544541
18.521428,73.8544541
19.0759899,72.8773928
13.0836939,80.270186
19.0759899,72.8773928
23.0216238,72.5797068
30.383587,-97.7175231
12.7948109,79.0006410968549
13.1601048,79.15555061803596
22.3511148,78.6677428
20.4686,85.8792
-31.9281981,115.8767714
13.0836939,80.270186
13.0836939,80.270186
19.0759899,72.8773928
37.3361905,-121.890583
32.7762719,-96.7968559
20.2733604,73.0044988
15.9240905,80.1863809
15.9240905,80.1863809
13.0836939,80.270186
12.94514225,77.55364499971128
28.6517178,77.2219388
22.5726723,88.3638815
28.42826235,77.00270014657752
52.2034823,0.1235817
17.360589,78.4740613
26.9154576,75.8189817
22.9964948,87.6855882
23.0216238,72.5797068
28.4029786,77.3103837
-37.8142176,144.9631608
29.0,76.0
10.9094334,78.3665347
28.6517178,77.2219388
23.7952809,86.4309638
10.9094334,78.3665347
26.4691,74.639
19.0759899,72.8773928
10.9094334,78.3665347
21.2379469,81.6336833
37.3688301,-122.036349
10.9094334,78.3665347
18.521428,73.8544541
28.42826235,77.00270014657752
19.0759899,72.8773928
12.94514225,77.55364499971128
28.6517178,77.2219388
26.9154576,75.8189817
26.8105777,73.7684549
19.0759899,72.8773928
12.94514225,77.55364499971128
-33.8548157,151.2164539
19.11912825,81.82918648971713
10.9094334,78.3665347
20.2602964,85.8394521
28.6517178,77.2219388
22.7203616,75.8681996
13.0836939,80.270186
26.8105777,73.7684549
59.6749712,14.5208584
12.94514225,77.55364499971128
19.0759899,72.8773928
18.30062535,-77.28470009043295
10.9094334,78.3665347
12.7948109,79.0006410968549
10.9094334,78.3665347
27.1303344,80.859666
12.7948109,79.0006410968549
47.6038321,-122.3300624
10.9094334,78.3665347
12.94514225,77.55364499971128
12.94514225,77.55364499971128
26.8381,80.9346001
13.0836939,80.270186
12.94514225,77.55364499971128
25.3461498,55.4210633
25.6093239,85.1235252
10.9094334,78.3665347
13.0836939,80.270186
12.94514225,77.55364499971128
12.9791198,77.5912997
12.94514225,77.55364499971128
12.94514225,77.55364499971128
28.6517178,77.2219388
20.2667774,85.8435592
22.7203616,75.8681996
23.2584857,77.401989
10.9094334,78.3665347
17.360589,78.4740613
10.9094334,78.3665347
10.9094334,78.3665347
23.8143419,77.5340719
23.4559809,85.2557301
28.485169399999997,77.19637972381611
28.6138954,77.2090057
36.5748441,139.2394179
12.94514225,77.55364499971128
23.0216238,72.5797068
12.94514225,77.55364499971128
19.1943294,72.9701779
17.360589,78.4740613
59.6749712,14.5208584
12.94514225,77.55364499971128
28.5707841,77.3271074
22.5726723,88.3638815
12.94514225,77.55364499971128
12.94514225,77.55364499971128
12.94514225,77.55364499971128
12.94514225,77.55364499971128
22.3511148,78.6677428
42.7320307,-84.4721678
10.9094334,78.3665347
24.578721,73.6862571
12.94514225,77.55364499971128
21.1864607,72.8081281
-22.9831448,-43.362847
10.9094334,78.3665347
13.0836939,80.270186
17.7231276,83.3012842
13.0836939,80.270186
20.2667774,85.8435592
17.360589,78.4740613
14.09414185,80.10199443887824
13.0836939,80.270186
28.69854835,77.21939141568413
15.9240905,80.1863809
28.6517178,77.2219388
12.9791198,77.5912997
19.0759899,72.8773928
10.9094334,78.3665347
10.9094334,78.3665347
17.360589,78.4740613
10.9094334,78.3665347
13.0836939,80.270186
22.5726723,88.3638815
22.9964948,87.6855882
10.9094334,78.3665347
23.2584857,77.401989
22.555454,114.0543297
28.42826235,77.00270014657752
13.0836939,80.270186
22.45932285,88.16840908963111
25.2856329,51.5264162
10.9094334,78.3665347
19.1943294,72.9701779
28.6138954,77.2090057
12.7948109,79.0006410968549
15.9240905,80.1863809
17.360589,78.4740613
17.360589,78.4740613
17.360589,78.4740613
26.8381,80.9346001
11.0018115,76.9628425
8.576970549999999,77.05012463730725
22.3511148,78.6677428
28.6138954,77.2090057
30.0417376,79.089691
28.6138954,77.2090057
-37.8142176,144.9631608
10.9094334,78.3665347
30.3255646,78.0436813
17.233496,81.7225986
33.7489924,-84.3902644
18.521428,73.8544541
10.9094334,78.3665347
23.2584857,77.401989
12.94514225,77.55364499971128
30.9090157,75.851601
49.2608724,-123.1139529
42.3696008,-83.15050668453688
19.0759899,72.8773928
12.9791198,77.5912997
10.9094334,78.3665347
12.6840886,79.9836371
47.6694141,-122.1238767
24.0002488,53.9994829
12.94514225,77.55364499971128
12.9722943,77.5829172
51.0460954,-114.065465
43.6534817,-79.3839347
22.2973142,73.1942567
28.6517178,77.2219388
22.5726723,88.3638815
48.8566969,2.3514616
21.1498134,79.0820556
10.3528744,76.5120396
12.8698101,74.8430082
10.9094334,78.3665347
12.9791198,77.5912997
53.8568418,-9.297967
26.1805978,91.753943
26.1805978,91.753943
52.3727598,4.8936041
12.7948109,79.0006410968549
13.0836939,80.270186
17.360589,78.4740613
28.6138954,77.2090057
26.9154576,75.8189817
24.0002488,53.9994829
12.9791198,77.5912997
18.521428,73.8544541
-37.8203955,145.0025153
22.5726723,88.3638815
12.7948109,79.0006410968549
17.4337246,78.5006827
12.94514225,77.55364499971128
12.7948109,79.0006410968549
19.0308262,73.0198537
17.360589,78.4740613
12.94514225,77.55364499971128
28.0159286,73.3171367
26.9154576,75.8189817
28.6138954,77.2090057
19.0759899,72.8773928
10.9094334,78.3665347
22.5726723,88.3638815
22.5726723,88.3638815
13.0836939,80.270186
27.1303344,80.859666
12.94514225,77.55364499971128
13.0836939,80.270186
22.3511148,78.6677428
22.9964948,87.6855882
29.000652549999998,77.76822875372174
48.406414,-89.259796
23.4559809,85.2557301
2.74475915,101.70661936873648
-37.8668218,145.0021657
24.0002488,53.9994829
13.0836939,80.270186
45.403271,-71.889038
-33.8548157,151.2164539
10.9094334,78.3665347
11.8762254,75.3738043
45.5202471,-122.6741949
10.9094334,78.3665347
-26.1047222,28.1558333
10.9094334,78.3665347
22.3511148,78.6677428
13.0836939,80.270186
26.2037247,78.1573628
12.9791198,77.5912997
13.0836939,80.270186
12.6840886,79.9836371
10.9094334,78.3665347
12.9791198,77.5912997
13.0836939,80.270186
28.6517178,77.2219388
22.21428495,84.87243686998576
22.8015194,86.2029579
27.466831499999998,94.51786508708852
1.357107,103.8194992
10.0118206,76.2769256718824
29.9049489,73.8792934139276
13.0836939,80.270186
30.7334421,76.7797143
31.6343083,74.8736788
17.360589,78.4740613
10.9094334,78.3665347
12.94514225,77.55364499971128
25.3356491,83.0076292
27.1752554,78.0098161
11.0018115,76.9628425
28.485169399999997,77.19637972381611
28.69854835,77.21939141568413
18.9068356,75.6741579
12.9791198,77.5912997
17.0640874,81.79534026501662
13.0836939,80.270186
12.9791198,77.5912997
12.94514225,77.55364499971128
12.94514225,77.55364499971128
28.485169399999997,77.19637972381611
13.0836939,80.270186
13.0836939,80.270186
24.578721,73.6862571
13.0836939,80.270186
24.0002488,53.9994829
26.8381,80.9346001
16.5096679,80.5184535
17.360589,78.4740613
26.4609135,80.3217588
48.4283182,-123.3649533
17.360589,78.4740613
23.2584857,77.401989
21.1864607,72.8081281
10.9094334,78.3665347
12.9791198,77.5912997
18.521428,73.8544541
10.9094334,78.3665347
12.94514225,77.55364499971128
20.0112475,73.7902364
28.6138954,77.2090057
13.0836939,80.270186
10.5256264,76.2132542
12.94514225,77.55364499971128
12.94514225,77.55364499971128
23.8143419,77.5340719
12.7948109,79.0006410968549
28.6138954,77.2090057
17.360589,78.4740613
28.6517178,77.2219388
12.94514225,77.55364499971128
16.5087586,80.6185102
22.2973142,73.1942567
26.9154576,75.8189817
22.5726723,88.3638815
28.1083929,84.0917139
30.7334421,76.7797143
24.0002488,53.9994829
28.6517178,77.2219388
1.357107,103.8194992
22.383333,82.133333
28.6138954,77.2090057
31.6343083,74.8736788
23.2584857,77.401989
15.8309251,78.0425373
13.0836939,80.270186
18.9068356,75.6741579
23.0216238,72.5797068
13.0836939,80.270186
28.1083929,84.0917139
34.0536909,-118.242766
19.0759899,72.8773928
12.94514225,77.55364499971128
13.0836939,80.270186
37.7884969,-122.3558473
28.6517178,77.2219388
12.9791198,77.5912997
23.2584857,77.401989
23.7750823,91.7025091
12.94514225,77.55364499971128
8.32775345,77.35463138829391
26.8381,80.9346001
28.42826235,77.00270014657752
18.521428,73.8544541
17.530243050000003,78.39788967664461
25.5127194,86.09057109140021
16.8502534,74.5948885
12.7328844,77.8309478
12.9791198,77.5912997
15.9240905,80.1863809
27.985060150000002,80.75384538357649
22.2973142,73.1942567
22.9964948,87.6855882
15.9240905,80.1863809
17.360589,78.4740613
52.4081812,-1.510477
13.0316504,80.270099
17.360589,78.4740613
13.6316368,79.4231711
18.63796385,73.79177116440225
37.4282724,-121.9066238
12.94514225,77.55364499971128
10.9094334,78.3665347
12.94514225,77.55364499971128
26.1551249,50.5344606
13.0836939,80.270186
12.94514225,77.55364499971128
9.931308,76.2674136
13.0836939,80.270186
26.9154576,75.8189817
60.1674881,24.9427473
12.94514225,77.55364499971128
11.0018115,76.9628425
22.7203616,75.8681996
26.9154576,75.8189817
12.94514225,77.55364499971128
13.0836939,80.270186
-1.3031689499999999,36.826061224105075
13.0836939,80.270186
25.6093239,85.1235252
28.42826235,77.00270014657752
10.9094334,78.3665347
12.6840886,79.9836371
12.9791198,77.5912997
22.3511148,78.6677428
51.487247,-0.122859
12.9791198,77.5912997
12.7948109,79.0006410968549
10.5256264,76.2132542
13.1857117,101.1210777
12.6840886,79.9836371
12.9791198,77.5912997
12.94514225,77.55364499971128
26.8105777,73.7684549
23.0216238,72.5797068
1.357107,103.8194992
13.0836939,80.270186
19.0759899,72.8773928
22.9333855,79.0618955
12.94514225,77.55364499971128
17.360589,78.4740613
28.6138954,77.2090057
10.0118206,76.2769256718824
51.6362777,-0.0694639
10.9094334,78.3665347
18.521428,73.8544541
13.0836939,80.270186
19.091520950000003,78.39660898429065
12.94514225,77.55364499971128
23.4559809,85.2557301
12.94514225,77.55364499971128
-24.7761086,134.755
12.94514225,77.55364499971128
12.94514225,77.55364499971128
13.0836939,80.270186
22.3511148,78.6677428
13.0836939,80.270186
25.6242618,42.3528328
10.9094334,78.3665347
19.0759899,72.8773928
16.8579636,79.21749353315548
12.94514225,77.55364499971128
23.3700354,85.3250132
13.0836939,80.270186
10.9094334,78.3665347
22.3511148,78.6677428
17.360589,78.4740613
22.3511148,78.6677428
13.0836939,80.270186
12.6840886,79.9836371
10.3528744,76.5120396
10.804973,78.6870296
28.6517178,77.2219388
18.75,78.25
12.94514225,77.55364499971128
12.6840886,79.9836371
22.7203616,75.8681996
13.31217355,79.59793429354428
61.0666922,-107.991707
13.0836939,80.270186
19.0759899,72.8773928
12.7948109,79.0006410968549
18.9068356,75.6741579
17.360589,78.4740613
12.6840886,79.9836371
-36.852095,174.7631803
15.9240905,80.1863809
13.0836939,80.270186
13.0836939,80.270186
10.9094334,78.3665347
10.9094334,78.3665347
10.804973,78.6870296
13.0836939,80.270186
22.555454,114.0543297
25.3356491,83.0076292
20.28792095,77.23606281061035
13.0836939,80.270186
12.6840886,79.9836371
11.6612012,78.1602498
23.2584857,77.401989
17.360589,78.4740613
13.0836939,80.270186
19.1943294,72.9701779
12.94514225,77.55364499971128
10.9094334,78.3665347
51.487247,-0.122859
26.23597655,91.54234804390661
12.94514225,77.55364499971128
17.360589,78.4740613
13.0836939,80.270186
12.9791198,77.5912997
-26.19991795,28.061342439995677
23.8143419,77.5340719
13.0836939,80.270186
10.9094334,78.3665347
17.360589,78.4740613
13.0836939,80.270186
12.9791198,77.5912997
-26.19991795,28.061342439995677
23.8143419,77.5340719
13.0836939,80.270186
10.9094334,78.3665347
17.360589,78.4740613
13.0836939,80.270186
30.9293211,75.5004841
28.4646148,77.0299194
12.94514225,77.55364499971128
52.4081812,-1.510477
25.3336984,51.2295295
12.94514225,77.55364499971128
19.0759899,72.8773928
26.4402119,80.26930513416637
48.8566969,2.3514616
10.9094334,78.3665347
18.521428,73.8544541
17.360589,78.4740613
10.9094334,78.3665347
12.94514225,77.55364499971128
13.0836939,80.270186
13.0836939,80.270186
1.357107,103.8194992
-35.2975906,149.1012676
13.0836939,80.270186
12.9791198,77.5912997
22.383333,82.133333
22.6212802,88.48552309164045
22.937344,120.223433
10.9094334,78.3665347
18.63796385,73.79177116440225
25.074282349999997,55.18853865430702
12.7948109,79.0006410968549
12.94514225,77.55364499971128
12.7948109,79.0006410968549
28.6517178,77.2219388
10.9094334,78.3665347
13.0836939,80.270186
28.711241,77.4445372
9.931308,76.2674136
17.360589,78.4740613
10.9094334,78.3665347
10.9094334,78.3665347
19.0759899,72.8773928
28.6517178,77.2219388
12.9791198,77.5912997
28.4646148,77.0299194
10.9094334,78.3665347
10.9094334,78.3665347
10.3528744,76.5120396
20.2602964,85.8394521
15.9240905,80.1863809
43.6534817,-79.3839347
12.9791198,77.5912997
10.9094334,78.3665347
13.0836939,80.270186
15.3004543,74.0855134
22.2973142,73.1942567
17.360589,78.4740613
12.94514225,77.55364499971128
28.6517178,77.2219388
21.1498134,79.0820556
12.94514225,77.55364499971128
15.3004543,74.0855134
12.94514225,77.55364499971128
30.3255646,78.0436813
10.9094334,78.3665347
28.42826235,77.00270014657752
12.94514225,77.55364499971128
13.0836939,80.270186
26.7164127,88.4309916
28.6517178,77.2219388
10.9094334,78.3665347
28.6517178,77.2219388
15.3518378,75.1379848
28.6517178,77.2219388
18.521428,73.8544541
28.6517178,77.2219388
16.5087586,80.6185102
10.9094334,78.3665347
28.5707841,77.3271074
12.7948109,79.0006410968549
30.3255646,78.0436813
29.9384473,78.1452985
17.360589,78.4740613
25.2856329,51.5264162
12.9791198,77.5912997
23.0216238,72.5797068
28.0314402,120.3776638
26.8381,80.9346001
12.94514225,77.55364499971128
12.94514225,77.55364499971128
10.7691989,76.6512469
46.603354,1.8883335
26.9154576,75.8189817
23.2584857,77.401989
11.0018115,76.9628425
19.0759899,72.8773928
28.4029786,77.3103837
12.7948109,79.0006410968549
17.7231276,83.3012842
20.2667774,85.8435592
25.3356491,83.0076292
12.94514225,77.55364499971128
13.0836939,80.270186
18.521428,73.8544541
23.2584857,77.401989
13.0836939,80.270186
12.7948109,79.0006410968549
25.6440845,85.906508
22.5726723,88.3638815
12.9791198,77.5912997
12.94514225,77.55364499971128
10.9094334,78.3665347
12.9791198,77.5912997
-33.3922623,-70.5599086
43.7146484,-79.58875654053686
10.9094334,78.3665347
50.6365654,3.0635282
23.0216238,72.5797068
18.521428,73.8544541
22.5726723,88.3638815
13.0836939,80.270186
23.2584857,77.401989
10.9094334,78.3665347
22.3051991,70.8028335
15.9240905,80.1863809
19.1943294,72.9701779
12.94514225,77.55364499971128
12.94514225,77.55364499971128
11.6612012,78.1602498
10.9094334,78.3665347
8.576970549999999,77.05012463730725
-37.8142176,144.9631608
12.94514225,77.55364499971128
37.4282724,-121.9066238
10.9094334,78.3665347
44.2204591,28.594465
17.360589,78.4740613
47.6038321,-122.3300624
22.7203616,75.8681996
17.360589,78.4740613
19.0759899,72.8773928
12.7948109,79.0006410968549
17.360589,78.4740613
17.360589,78.4740613
-22.9831448,-43.362847
12.94514225,77.55364499971128
13.0836939,80.270186
28.4646148,77.0299194
26.8381,80.9346001
17.360589,78.4740613
13.0836939,80.270186
18.521428,73.8544541
44.3171268,23.7985165
10.3528744,76.5120396
26.67132865,83.36458284327038
26.8105777,73.7684549
26.08314325,86.03257096612822
22.5726723,88.3638815
28.6517178,77.2219388
30.7334421,76.7797143
12.94514225,77.55364499971128
17.360589,78.4740613
28.6517178,77.2219388
23.3700354,85.3250132
26.8381,80.9346001
18.8761795,79.4449696
13.0836939,80.270186
26.1805978,91.753943
17.360589,78.4740613
12.94514225,77.55364499971128
23.8143419,77.5340719
22.5726723,88.3638815
52.2034823,0.1235817
17.360589,78.4740613
15.9240905,80.1863809
12.94514225,77.55364499971128
9.6287383,76.64553257124857
26.8381,80.9346001
23.4559809,85.2557301
26.9154576,75.8189817
37.2333253,-121.6846349
11.9340568,79.8306447
19.0759899,72.8773928
25.4381302,81.8338005
14.5203896,75.7223521
10.9094334,78.3665347
10.9094334,78.3665347
23.2584857,77.401989
9.9261153,78.1140983
1.357107,103.8194992
12.9791198,77.5912997
33.0136764,-96.6925096
19.877263,75.3390241
22.5726723,88.3638815
13.0836939,80.270186
12.94514225,77.55364499971128
51.9685817,5.668298061827958
30.7334421,76.7797143
28.4029786,77.3103837
30.2090874,76.3398720856221
10.9094334,78.3665347
28.6138954,77.2090057
-33.8548157,151.2164539
10.9094334,78.3665347
17.0,81.166667
19.0759899,72.8773928
22.7203616,75.8681996
22.3511148,78.6677428
21.2120677,81.3732849
10.9094334,78.3665347
13.0836939,80.270186
26.8105777,73.7684549
12.9791198,77.5912997
22.3511148,78.6677428
10.9094334,78.3665347
10.9094334,78.3665347
15.9240905,80.1863809
12.7948109,79.0006410968549
10.9094334,78.3665347
13.0836939,80.270186
24.0002488,53.9994829
12.7948109,79.0006410968549
18.521428,73.8544541
17.360589,78.4740613
19.0759899,72.8773928
16.5087586,80.6185102
13.0836939,80.270186
12.94514225,77.55364499971128
30.3255646,78.0436813
17.360589,78.4740613
